File,rowID,Process Time [s],DateTime,Timestamp,CurrentDate,CurrentTime,CurrentState,ToolID,DimerLotID,Batch,OperatorID,BoatQTY,BatchQuality,SurfaceArea,Thickness,DimerGrams,CounterRun,VCH_A_10T,VCH_B_10T,CCH_1T,CCH_Pirani,Foreline,Run_Time,Maint_Time,VA1,VCTE,VCH,VCT,VGVA,VGVB,PyroA_UpperLowerC,PyroB_UpperLowerC,PyroA_HeaterC,PyroB_HeaterC,PyroY_HeaterC,PyroA_CF75C,PyroB_CF75C,VCH_A_DoorHeaterC,VCH_B_DoorHeaterC,VCH_A_RearHeaterC,VCH_B_RearHeaterC,VCH_A_DoorC,VCH_B_DoorC,VCH_A_FlangeHeaterC,VCH_B_FlangeHeaterC,VCH_A_PipeHeaterC,VCH_B_PipeHeaterC,BandA_FrntHeaterC,BandB_FrntHeaterC,BandA_MidHeaterC,BandB_MidHeaterC,BandA_RearHeaterC,BandB_RearHeaterC,CCH_UpperHeaterC,CCH_LowerHeaterC,CCH_ExPipeHeaterC,CCH_InPipeHeaterC,CCH_CF75C,VGVA_HeaterC,VGVB_HeaterC,VCT_HeaterC,VA1_HeaterC,PT1A_FlangeHeaterC,PT1A_PipeHeaterC,PYROA_CF40_HeaterC,PT1B_FlangeHeaterC,PT1B_PipeHeaterC,PYROB_CF40_HeaterC,Port1_PipeheaterC,Port2_PipeheaterC,Port3_PipeheaterC,Port4_PipeheaterC,ColdTrap_CanisterC,Chiller_AmbientC,Chiller_OutputC,SmartPyro
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22405,-1962,2021-02-25T16:10:14.000Z,1614269414,2/25/2021 12:00:00 AM,16:10:14,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,121.6,100.4,70.8,0,0.06,3264.65,0,0,0,1,1,0,0,619.96,620.05,49.93,50,51.45,49.57,49.88,50.31,49.93,49.98,49.98,84.39,50.63,50.89,53.16,70.31,-32768,-32768,71.88,62.46,170.09,169.94,169.94,169.84,70.34,76.86,169.99,170.04,170.32,176.17,169.97,177.1,155.69,169.94,177.65,108.74,197.16,22.03,22.28,22.53,48.58,50.22,20.04,-100.67,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22406,-1952,2021-02-25T16:10:24.000Z,1614269424,2/25/2021 12:00:00 AM,16:10:24,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,116,96,66.88,0,0.06,3264.65,0,0,0,1,1,0,0,619.94,619.96,50.05,49.9,51.35,49.57,49.95,50.22,49.95,49.93,49.95,84.37,50.6,51.14,52.78,70.29,-32768,-32768,70.41,62,170.02,169.92,169.84,170.07,70.41,76.91,170.02,170.02,170.29,176.22,169.92,176.95,155.39,169.94,177.62,108.86,196.96,22.03,22.31,22.51,48.6,50.24,20.01,-100.75,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22407,-1941,2021-02-25T16:10:35.000Z,1614269435,2/25/2021 12:00:00 AM,16:10:35,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,112,92,63.44,0,0.06,3264.65,0,0,0,1,1,0,0,619.98,619.94,49.98,49.83,51.52,49.66,49.83,50.34,50.15,49.98,49.98,84.39,50.53,50.99,53.36,70.22,-32768,-32768,70.8,61.88,169.77,169.87,169.94,170.04,70.31,76.93,170.09,169.92,170.09,176.2,169.92,176.97,155.31,169.94,177.55,108.88,196.83,21.88,22.16,22.33,48.7,50.27,20.11,-100.87,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22408,-1930,2021-02-25T16:10:46.000Z,1614269446,2/25/2021 12:00:00 AM,16:10:46,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,107.6,88,60.44,0,0.05,3264.65,0,0,0,1,1,0,0,620.05,620.01,50.07,50,51.35,49.71,50,50.51,50.02,50.07,50.1,84.32,50.29,50.6,53.33,70.19,-32768,-32768,71.52,61.88,170.34,169.94,169.87,169.99,70.34,76.76,170.02,169.89,170.14,176.22,169.89,177.1,155.19,170.04,177.47,108.83,196.83,21.96,22.13,22.46,48.7,50.19,20.04,-100.98,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22409,-1920,2021-02-25T16:10:56.000Z,1614269456,2/25/2021 12:00:00 AM,16:10:56,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,103.6,85.6,57.68,0,0.05,3264.65,0,0,0,1,1,0,0,619.98,620.08,50.29,50.07,51.57,49.76,50.12,50.56,50.05,49.93,50,84.2,50.17,50.12,52.8,69.95,-32768,-32768,72.82,61.74,169.64,170.14,170.02,170.07,70.12,76.66,169.84,169.89,170.14,176.2,169.82,177.02,155.12,169.97,177.45,108.91,196.86,21.88,22.28,22.28,48.77,50.12,20.06,-101.14,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22410,-1910,2021-02-25T16:11:06.000Z,1614269466,2/25/2021 12:00:00 AM,16:11:06,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,100.8,82.8,55.32,0,0.05,3264.65,0,0,0,1,1,0,0,619.91,619.98,50.46,50.31,51.79,50,50.39,50.68,50.05,50,50.02,84.22,49.9,49.57,53.14,69.93,-32768,-32768,73.26,61.67,170.24,170.09,169.94,170.02,70.14,76.45,169.87,169.99,170.17,176.17,169.89,177.02,155.34,170.04,177.35,108.81,196.91,21.81,21.96,22.26,48.77,50.12,20.04,-101.14,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22411,-1899,2021-02-25T16:11:17.000Z,1614269477,2/25/2021 12:00:00 AM,16:11:17,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,97.6,79.2,53.08,0,0.04,3264.65,0,0,0,1,1,0,0,620.03,619.98,50.41,50.34,51.72,50.05,50.39,50.68,50.07,50.12,50,84.05,49.73,49.25,53.48,69.76,-32768,-32768,72.94,61.38,169.77,170.02,169.87,170.14,70.12,76.23,170.07,170.09,170.19,176.17,169.92,176.97,155.34,169.97,177.42,108.86,196.93,21.61,21.88,22.08,48.7,49.95,20.14,-101.3,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22412,-1888,2021-02-25T16:11:28.000Z,1614269488,2/25/2021 12:00:00 AM,16:11:28,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,94.4,78,50.96,0,0.04,3264.65,0,0,0,1,1,0,0,620.03,620.05,50.41,50.34,51.79,49.98,50.36,50.73,50,50.02,49.95,83.93,49.73,49.18,52.83,69.54,-32768,-32768,71.4,61.55,170.02,170.17,169.87,170.02,70.07,76.08,169.99,169.94,170.12,176.2,169.84,176.9,155.34,169.89,177.37,108.86,196.93,21.36,21.91,21.93,48.74,49.95,20.01,-101.38,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22413,-1878,2021-02-25T16:11:38.000Z,1614269498,2/25/2021 12:00:00 AM,16:11:38,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,91.6,75.6,49,0,0.04,3264.65,0,0,0,1,1,0,0,619.96,620.05,50.27,50.05,51.55,49.81,50.07,50.58,49.93,49.9,49.95,83.79,49.88,49.54,52.87,69.37,-32768,-32768,72.24,61.45,169.94,170.02,169.94,170.02,70.05,76.08,170.14,169.99,170.17,176.2,169.92,176.9,155.34,169.97,177.45,108.88,197.06,21.58,21.76,22.08,48.72,50.07,20.09,-101.5,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22414,-1867,2021-02-25T16:11:49.000Z,1614269509,2/25/2021 12:00:00 AM,16:11:49,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,89.2,74,47.24,0,0.04,3264.65,0,0,0,1,1,0,0,619.96,619.98,50.17,50.05,51.5,49.61,50.17,50.53,50,49.81,49.93,83.76,50.17,50.05,53.45,69.15,-32768,-32768,70.24,60.94,170.02,169.97,169.89,170.07,70.12,76.01,170.02,170.02,170.12,176.27,169.92,176.9,155.19,169.87,177.3,108.88,197.08,21.46,21.88,21.98,48.67,50.1,20.09,-101.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,22415,-1857,2021-02-25T16:11:59.000Z,1614269519,2/25/2021 12:00:00 AM,16:11:59,PUMP DOWN,NA,NA,NA,Maint,0,0,0,0,0,0,86.8,72,45.68,0,0.04,3264.65,0,0,0,1,1,0,0,620.03,619.96,50.15,49.86,51.28,49.54,49.95,50.31,50.15,50.05,49.93,83.76,50.46,50.77,52.85,69.2,-32768,-32768,72.63,60.82,170.09,169.87,169.97,169.99,70.19,76.23,169.99,169.94,170.19,176.27,169.94,176.92,154.97,169.97,177.3,108.93,196.86,21.58,21.83,22.06,48.6,50.24,20.04,-101.7,0,NA
