File,rowID,Process Time [s],DateTime,Timestamp,CurrentDate,CurrentTime,CurrentState,ToolID,DimerLotID,Batch,OperatorID,BoatQTY,BatchQuality,SurfaceArea,Thickness,DimerGrams,CounterRun,VCH_A_10T,VCH_B_10T,CCH_1T,CCH_Pirani,Foreline,Run_Time,Maint_Time,VA1,VCTE,VCH,VCT,VGVA,VGVB,PyroA_UpperLowerC,PyroB_UpperLowerC,PyroA_HeaterC,PyroB_HeaterC,PyroY_HeaterC,PyroA_CF75C,PyroB_CF75C,VCH_A_DoorHeaterC,VCH_B_DoorHeaterC,VCH_A_RearHeaterC,VCH_B_RearHeaterC,VCH_A_DoorC,VCH_B_DoorC,VCH_A_FlangeHeaterC,VCH_B_FlangeHeaterC,VCH_A_PipeHeaterC,VCH_B_PipeHeaterC,BandA_FrntHeaterC,BandB_FrntHeaterC,BandA_MidHeaterC,BandB_MidHeaterC,BandA_RearHeaterC,BandB_RearHeaterC,CCH_UpperHeaterC,CCH_LowerHeaterC,CCH_ExPipeHeaterC,CCH_InPipeHeaterC,CCH_CF75C,VGVA_HeaterC,VGVB_HeaterC,VCT_HeaterC,VA1_HeaterC,PT1A_FlangeHeaterC,PT1A_PipeHeaterC,PYROA_CF40_HeaterC,PT1B_FlangeHeaterC,PT1B_PipeHeaterC,PYROB_CF40_HeaterC,Port1_PipeheaterC,Port2_PipeheaterC,Port3_PipeheaterC,Port4_PipeheaterC,ColdTrap_CanisterC,Chiller_AmbientC,Chiller_OutputC,SmartPyro
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19625,5111,2021-02-24T11:58:52.000Z,1614167932,2/24/2021 12:00:00 AM,11:58:52,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,260,42.4,32.36,0,0.03,3186.81,0,0,0,0,1,0,0,625.11,625.16,106.23,100.86,109.53,90.07,80.12,85.48,175.1,175.07,175.05,177.67,172.69,160.94,195.11,83.19,-32768,-32768,75.79,69.93,170.22,169.94,170.09,169.99,69.9,75.24,170.14,169.87,169.97,169.87,169.89,144.52,146.46,169.97,176.3,102.12,195.91,23.01,23.48,23.86,168.47,167.85,17.22,-104.34,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19626,5122,2021-02-24T11:59:03.000Z,1614167943,2/24/2021 12:00:00 AM,11:59:03,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,259.2,42.4,32.32,0,0.03,3186.81,0,0,0,0,1,0,0,624.97,625.08,106.11,100.74,109.2,90.14,80.17,85.46,175,175.12,175.05,178.2,173.54,160.96,199.03,83.21,-32768,-32768,75.65,70.36,169.82,169.94,170.02,170.09,69.88,75.34,170.07,170.02,169.97,169.87,170.04,144.57,146.53,169.97,176.37,102.1,196.03,23.08,23.26,23.73,168.62,168.6,17.22,-104.34,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19627,5132,2021-02-24T11:59:13.000Z,1614167953,2/24/2021 12:00:00 AM,11:59:13,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,257.6,42.8,32.24,0,0.03,3186.81,0,0,0,0,1,0,0,624.9,624.87,105.74,100.38,108.98,90,80.09,85.38,175.02,175,175.27,177.82,175.5,160.96,191.83,83.06,-32768,-32768,75.53,70.17,170.19,170.02,169.94,169.87,69.93,75.24,169.92,170.02,169.97,169.89,169.94,144.49,146.63,170.07,176.3,102.12,196.26,22.93,23.21,23.58,168.52,169.77,17.27,-104.34,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19628,5143,2021-02-24T11:59:24.000Z,1614167964,2/24/2021 12:00:00 AM,11:59:24,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,256.4,42.4,32.2,0,0.03,3186.81,0,0,0,0,1,0,0,625.04,624.94,105.28,100.07,108.52,89.92,79.92,85.21,174.95,175,175.12,176.85,177.82,160.81,192.13,82.85,-32768,-32768,75.46,69.88,169.89,170.09,169.94,170.17,70,75.46,169.84,170.07,170.09,169.87,170.04,144.59,146.63,170.07,176.52,102.05,196.18,22.78,23.11,23.48,168.6,170.67,17.27,-104.38,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19629,5153,2021-02-24T11:59:34.000Z,1614167974,2/24/2021 12:00:00 AM,11:59:34,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,254.8,42.4,32.12,0,0.03,3186.81,0,0,0,0,1,0,0,625.04,625.16,105.02,99.73,108.16,89.75,79.78,85.14,174.95,174.92,175.12,175.57,179.1,160.81,199.56,82.85,-32768,-32768,75.17,70.02,169.92,170.09,169.94,169.92,70.12,75.55,170.04,169.97,170.07,169.82,169.94,144.57,146.61,170.04,176.55,102.05,196.03,22.73,23.06,23.33,168.45,171.34,17.29,-104.38,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19630,5164,2021-02-24T11:59:45.000Z,1614167985,2/24/2021 12:00:00 AM,11:59:45,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,254.4,42.4,32.16,0,0.03,3186.81,0,0,0,0,1,0,0,624.97,625.11,104.78,99.49,107.96,89.78,79.85,85.21,174.95,175,174.87,174.5,179.4,160.74,196.88,82.8,-32768,-32768,74.2,70.29,170.12,169.94,169.94,170.09,70.07,75.55,169.92,169.97,169.92,169.82,169.94,144.42,146.86,169.92,176.55,102.19,195.81,22.63,22.91,23.21,168.45,171.34,17.29,-104.42,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19631,5174,2021-02-24T11:59:55.000Z,1614167995,2/24/2021 12:00:00 AM,11:59:55,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,254.4,42.4,32.2,0,0.03,3186.81,0,0,0,0,1,0,0,624.97,624.9,104.87,99.58,108.13,90.02,79.92,85.29,175.1,175.07,174.97,173.49,178.5,160.74,190.65,82.51,-32768,-32768,73.86,70.09,169.89,170.02,170.02,169.94,70.14,75.77,170.07,169.99,170.02,169.82,169.89,144.37,146.81,169.92,176.47,102.07,195.88,22.66,22.68,23.28,168.6,170.74,17.22,-104.46,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19632,5184,2021-02-24T12:00:05.000Z,1614168005,2/24/2021 12:00:00 AM,12:00:05,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,256,42.4,32.28,0,0.03,3186.81,0,0,0,0,1,0,0,625.04,624.9,105.16,99.8,108.42,90.09,80.12,85.38,175.1,175.07,174.82,173.09,177.37,160.59,194.26,82.51,-32768,-32768,75.82,69.81,170.07,169.89,170.04,170.02,70.07,75.7,169.99,170.14,170.07,169.82,169.87,144.35,146.93,169.99,176.62,102.19,195.98,22.51,22.73,23.06,168.42,169.82,17.29,-104.46,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19633,5195,2021-02-24T12:00:16.000Z,1614168016,2/24/2021 12:00:00 AM,12:00:16,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,258.4,42,32.36,0,0.03,3186.81,0,0,0,0,1,0,0,624.97,625.11,105.72,100.28,109,90.31,80.38,85.53,175.05,175.02,175.07,173.34,175.87,160.51,199.51,82.29,-32768,-32768,75.7,70.05,169.94,169.89,169.97,170.04,70.02,75.63,169.92,169.94,169.97,169.89,169.97,144.3,147.11,170.02,176.55,102.22,195.61,22.58,22.63,23.06,168.52,169.24,17.27,-104.46,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19634,5205,2021-02-24T12:00:26.000Z,1614168026,2/24/2021 12:00:00 AM,12:00:26,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,260.8,42.4,32.44,0,0.03,3186.81,0,0,0,0,1,0,0,624.97,625.04,106.3,100.72,109.46,90.41,80.63,85.91,174.9,175.1,175.12,174.37,174.6,160.51,192.68,82.07,-32768,-32768,69.88,70.46,170.14,169.99,169.99,170.02,69.85,75.41,170.02,169.97,169.99,169.89,169.84,144.17,147.23,169.92,176.62,102.22,195.66,22.51,22.56,22.98,168.5,168.5,17.37,-104.5,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19635,5216,2021-02-24T12:00:37.000Z,1614168037,2/24/2021 12:00:00 AM,12:00:37,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,262.4,42.4,32.4,0,0.03,3186.81,0,0,0,0,1,0,0,625.04,624.9,106.44,100.94,109.61,90.55,80.7,85.99,175,175.12,174.9,176.1,173.24,160.39,190.78,81.76,-32768,-32768,74.61,70.19,169.92,170.02,170.09,169.97,69.88,75.31,170.07,170.04,170.07,169.92,169.99,144.1,147.33,169.94,177.02,102.27,195.91,22.53,22.63,22.96,168.45,167.98,17.39,-104.46,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19636,5226,2021-02-24T12:00:47.000Z,1614168047,2/24/2021 12:00:00 AM,12:00:47,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,262.8,42.4,32.36,0,0.03,3186.81,0,0,0,0,1,0,0,625.06,624.92,106.35,100.84,109.61,90.55,80.63,85.99,175,174.97,174.9,177.82,172.64,160.22,198.36,81.54,-32768,-32768,71.57,69.76,169.92,170.02,170.09,169.97,69.85,75.26,170.07,169.92,170.09,169.89,169.92,144.07,147.48,170.02,177.15,102.27,195.83,22.46,22.63,22.81,168.47,167.78,17.39,-104.5,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19637,5237,2021-02-24T12:00:58.000Z,1614168058,2/24/2021 12:00:00 AM,12:00:58,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,262,42.4,32.24,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,625.06,106.15,100.72,109.27,90.58,80.7,85.84,175,175.05,174.97,178.42,172.82,160.24,197.46,81.33,-32768,-32768,76.93,69.95,170.14,170.02,170.09,170.12,70.02,75.38,169.94,169.94,169.97,169.92,169.92,144.1,147.48,170.02,177.17,102.34,195.76,22.53,22.71,22.88,168.47,168.08,17.39,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19638,5247,2021-02-24T12:01:08.000Z,1614168068,2/24/2021 12:00:00 AM,12:01:08,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,261.6,42.4,32.16,0,0.03,3186.81,0,0,0,0,1,0,0,625.01,625.13,105.96,100.53,109.1,90.48,80.55,85.84,175.05,174.87,174.97,178.05,173.74,160.04,190.55,81.11,-32768,-32768,77.65,70.12,169.84,169.99,169.99,169.89,70.09,75.46,169.92,169.99,170.09,169.82,169.87,143.97,147.38,169.92,177.15,102.46,195.93,22.58,22.78,23.16,168.4,168.75,17.44,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19639,5258,2021-02-24T12:01:19.000Z,1614168079,2/24/2021 12:00:00 AM,12:01:19,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,260,42,32.12,0,0.03,3186.81,0,0,0,0,1,0,0,625.08,624.92,105.57,100.21,108.91,90.5,80.55,85.7,175.07,175.05,175.15,177.17,175.77,160.04,193.48,80.96,-32768,-32768,74.51,70.02,170.29,170.02,170.09,170.22,70.19,75.63,169.92,169.92,169.94,169.74,169.97,144.07,147.18,170.02,177.07,102.46,195.86,22.46,22.78,23.01,168.4,169.94,17.49,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19640,5268,2021-02-24T12:01:29.000Z,1614168089,2/24/2021 12:00:00 AM,12:01:29,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,258.4,42,32.08,0,0.03,3186.81,0,0,0,0,1,0,0,625.01,624.92,105.28,99.78,108.4,90.43,80.48,85.62,174.85,175.07,175.05,175.87,178.05,160.07,199.71,80.82,-32768,-32768,78.16,70.05,169.77,170.07,170.14,169.99,70.12,75.77,170.09,169.92,169.94,169.84,169.97,143.92,147.18,170.02,177,102.43,195.86,22.53,22.71,23.08,168.32,170.77,17.49,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19641,5279,2021-02-24T12:01:40.000Z,1614168100,2/24/2021 12:00:00 AM,12:01:40,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,257.2,42,32,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,624.99,105.02,99.66,108.23,90.29,80.41,85.7,174.9,174.87,175.05,174.52,179.32,160.07,193,80.72,-32768,-32768,79.18,69.97,170.19,170.04,170.04,169.99,70.05,75.75,170.07,169.94,169.89,169.92,169.99,143.95,147.33,169.94,177.1,102.51,195.86,22.46,22.71,22.98,168.4,171.44,17.49,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19642,5289,2021-02-24T12:01:50.000Z,1614168110,2/24/2021 12:00:00 AM,12:01:50,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,256.8,42,32.04,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,625.06,104.92,99.63,108.16,90.48,80.63,85.84,175.1,175,175.05,173.62,179.3,160.12,190.53,80.72,-32768,-32768,79.32,70.05,170.04,170.09,169.94,169.89,69.95,75.65,169.87,170.02,169.99,169.92,169.99,143.87,147.4,170.02,177.1,102.48,196.03,22.46,22.71,23.11,168.4,171.22,17.49,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19643,5300,2021-02-24T12:02:01.000Z,1614168121,2/24/2021 12:00:00 AM,12:02:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,257.6,41.6,32.08,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,624.99,104.97,99.83,108.45,90.62,80.7,86.13,175.07,174.97,175.12,173.02,178.55,160.19,198.33,80.65,-32768,-32768,78.96,69.97,169.97,170.02,170.02,170.17,70,75.53,169.84,169.92,170.09,169.82,170.02,143.9,147.33,170.02,177.17,102.58,195.78,22.38,22.86,22.96,168.45,170.59,17.49,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19644,5310,2021-02-24T12:02:11.000Z,1614168131,2/24/2021 12:00:00 AM,12:02:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,259.6,42.4,32.16,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,624.92,105.48,100.04,108.76,90.79,80.91,86.28,175.05,175.1,174.97,173.14,177.1,160.31,198.63,80.72,-32768,-32768,78.09,69.9,170.07,169.97,170.12,169.84,69.9,75.38,169.99,169.92,170.02,169.87,169.92,143.95,147.18,170.02,177.2,102.53,195.58,22.46,22.68,23.03,168.4,169.87,17.42,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19645,5321,2021-02-24T12:02:22.000Z,1614168142,2/24/2021 12:00:00 AM,12:02:22,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,261.6,41.6,32.2,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,624.99,105.72,100.28,109.1,91.06,81.06,86.35,174.97,175.02,175.02,174.35,175.55,160.49,191.35,80.72,-32768,-32768,77.87,70.26,169.69,169.97,170.04,169.99,69.83,75.24,169.99,169.99,169.94,169.87,169.87,143.97,147.11,170.09,177.12,102.55,196.03,22.38,22.78,22.96,168.35,169.29,17.52,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19646,5331,2021-02-24T12:02:32.000Z,1614168152,2/24/2021 12:00:00 AM,12:02:32,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,263.2,42,32.2,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,625.06,106.15,100.57,109.34,91.3,81.49,86.64,175,175.05,174.97,176.17,174.27,160.64,194.26,80.7,-32768,-32768,77.15,69.83,170.34,169.99,169.99,170.07,69.9,75.31,169.92,169.92,169.87,169.87,169.84,143.95,147.18,170.02,177.12,102.58,196.03,22.56,22.78,23.03,168.35,168.47,17.42,-104.5,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19647,5342,2021-02-24T12:02:43.000Z,1614168163,2/24/2021 12:00:00 AM,12:02:43,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,263.2,42,32.16,0,0.03,3186.81,0,0,0,0,1,0,0,625.08,624.94,106.11,100.74,109.34,91.45,81.64,86.86,175.05,175.02,174.97,177.6,172.99,160.71,199.88,80.84,-32768,-32768,78.16,69.83,169.69,170.07,170.07,170.02,69.93,75.31,169.99,169.97,169.99,169.77,169.87,143.9,147.11,169.94,177.02,102.55,196.36,22.48,22.93,23.08,168.5,168.1,17.49,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19648,5352,2021-02-24T12:02:53.000Z,1614168173,2/24/2021 12:00:00 AM,12:02:53,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,263.2,42,32.12,0,0.03,3186.81,0,0,0,0,1,0,0,625.01,625.01,105.94,100.57,109.27,91.52,81.64,86.93,175.07,175.05,174.92,178.6,172.62,160.86,194.51,80.79,-32768,-32768,78.62,70.22,170.14,169.99,170.12,170.02,70.14,75.36,169.94,169.99,170.02,169.87,169.77,143.8,147.03,169.94,177.05,102.53,196.36,22.48,22.96,23.01,168.57,167.95,17.44,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19649,5363,2021-02-24T12:03:04.000Z,1614168184,2/24/2021 12:00:00 AM,12:03:04,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,262.4,41.6,32.04,0,0.03,3186.81,0,0,0,0,1,0,0,624.94,625.08,105.67,100.45,109,91.61,81.71,87.07,175,175.05,174.97,178.2,173.09,160.96,190.83,80.94,-32768,-32768,75.99,70.05,170.07,170.14,170.07,169.87,70.14,75.7,170.02,170.17,169.97,169.84,169.94,143.9,147.11,170.09,176.95,102.63,196.36,22.48,22.63,23.01,168.42,168.32,17.34,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19650,5373,2021-02-24T12:03:14.000Z,1614168194,2/24/2021 12:00:00 AM,12:03:14,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,261.2,41.6,31.96,0,0.03,3186.81,0,0,0,0,1,0,0,625.01,625.01,105.38,100.24,108.64,91.69,81.86,87,175,174.97,175.12,177.3,174.5,161.09,196.68,81.08,-32768,-32768,78.09,70.07,169.99,170.04,170.04,169.87,70.14,75.7,170.02,169.99,170.02,169.94,169.92,143.95,147.11,170.02,177.05,102.53,196.48,22.38,22.86,22.96,168.57,169.07,17.37,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19651,5384,2021-02-24T12:03:25.000Z,1614168205,2/24/2021 12:00:00 AM,12:03:25,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,259.6,42,31.88,0,0.03,3186.81,0,0,0,0,1,0,0,625.11,624.97,105.09,99.87,108.5,91.54,81.78,87,175,175.05,175.1,176.07,176.3,161.24,198.76,80.99,-32768,-32768,79.18,70.05,169.97,169.89,170.04,170.17,70.14,75.6,169.99,169.87,169.97,169.94,170.02,143.97,147.03,170.09,177.05,102.58,196.26,22.41,22.96,23.11,168.42,170.34,17.44,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19652,5394,2021-02-24T12:03:35.000Z,1614168215,2/24/2021 12:00:00 AM,12:03:35,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,258.4,42,31.8,0,0.03,3186.81,0,0,0,0,1,0,0,624.97,624.97,104.8,99.73,108.28,91.61,81.78,87.07,175.02,175.07,174.92,174.92,178.42,161.41,192.7,81.16,-32768,-32768,78.4,70.07,169.99,170.04,169.97,170.09,70.02,75.6,169.94,169.92,170.02,169.89,169.92,143.95,147.03,170.09,177.15,102.48,196.36,22.48,22.96,23.18,168.47,171.22,17.42,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19653,5415,2021-02-24T12:03:56.000Z,1614168236,2/24/2021 12:00:00 AM,12:03:56,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,258,42,31.84,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,624.92,104.8,99.58,108.16,91.57,81.81,87.03,174.92,174.97,174.95,173.14,179.1,161.48,199.01,81.23,-32768,-32768,78.64,70.02,169.87,170.02,169.97,170.12,69.88,75.46,169.97,169.89,169.99,169.87,169.89,143.85,147.03,169.94,176.9,102.58,196.56,22.48,22.96,23.11,168.62,171.14,17.44,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19654,5426,2021-02-24T12:04:07.000Z,1614168247,2/24/2021 12:00:00 AM,12:04:07,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,260,42,31.92,0,0.03,3186.81,0,0,0,0,1,0,0,624.99,624.99,105.24,99.87,108.59,91.78,81.86,87.15,174.97,174.87,174.95,173.14,178.15,161.58,196.61,81.23,-32768,-32768,78.33,69.93,170.07,169.94,170.09,170.02,69.93,75.41,170.04,169.94,169.94,170.04,170.07,143.95,147.11,169.94,176.92,102.65,196.46,22.63,23.08,23.11,168.5,170.57,17.49,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19655,5447,2021-02-24T12:04:28.000Z,1614168268,2/24/2021 12:00:00 AM,12:04:28,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,265.2,42,32.04,0,0.03,3186.81,0,0,0,0,1,0,0,625.06,625.06,106.13,100.62,109.37,91.9,82.32,87.53,175.12,174.95,175.1,175.45,175.3,161.58,195.28,81.47,-32768,-32768,77.97,70.07,169.92,169.99,169.99,169.99,69.97,75.26,169.92,170.07,170.02,169.94,169.94,143.9,147.18,169.94,176.45,102.51,196.41,22.71,23.26,23.21,168.72,169.37,17.57,-104.62,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19656,5457,2021-02-24T12:04:38.000Z,1614168278,2/24/2021 12:00:00 AM,12:04:38,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,267.2,42,32,0,0.03,3186.81,0,0,0,0,1,0,0,624.9,624.9,106.35,100.91,109.61,92.22,82.39,87.61,174.95,174.85,175.1,177.35,174.02,161.66,199.41,81.54,-32768,-32768,77.97,70,170.07,170.04,169.82,169.84,69.97,75.29,170.17,170.07,169.99,169.94,169.87,144.05,146.73,170.09,176.6,102.58,196.16,22.63,23.16,23.51,168.55,168.6,17.49,-104.58,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19657,5468,2021-02-24T12:04:49.000Z,1614168289,2/24/2021 12:00:00 AM,12:04:49,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,267.6,41.6,31.92,0,0.03,3186.81,0,0,0,0,1,0,0,625.04,624.97,106.3,100.86,109.51,92.19,82.53,87.75,175.12,174.95,175,178.22,173.04,161.73,193.26,81.54,-32768,-32768,77.97,70.07,170.07,170.07,169.92,170.22,70.05,75.41,170.17,169.92,170.02,169.94,169.94,144.12,146.43,169.94,176.6,102.68,196.38,22.61,23.31,23.51,168.7,168.08,17.42,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19658,5478,2021-02-24T12:04:59.000Z,1614168299,2/24/2021 12:00:00 AM,12:04:59,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,267.2,42,31.88,0,0.03,3186.81,0,0,0,0,1,0,0,625.04,625.04,106.08,100.65,109.29,92.12,82.51,87.65,174.9,175.1,174.95,178.25,172.67,161.81,192.05,81.54,-32768,-32768,78.23,70.05,169.92,169.97,169.97,169.74,70.09,75.55,170.04,170.07,170.02,169.92,170.02,144.05,146.29,170.02,176.42,102.51,196.31,22.78,23.23,23.43,168.6,168.13,17.42,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19659,5488,2021-02-24T12:05:09.000Z,1614168309,2/24/2021 12:00:00 AM,12:05:09,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,266,42,31.8,0,0.03,3186.81,0,0,0,0,1,0,0,624.97,625.04,105.62,100.41,108.93,92.12,82.36,87.61,174.87,175,175,177.55,173.27,161.73,198.33,81.59,-32768,-32768,78.09,70.05,170.22,169.89,169.87,169.89,70.02,75.55,169.97,169.97,169.92,170.04,169.92,144.1,145.96,170.07,176.47,102.65,196.23,22.83,23.21,23.61,168.62,168.67,17.47,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19660,5499,2021-02-24T12:05:20.000Z,1614168320,2/24/2021 12:00:00 AM,12:05:20,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,264.4,42,31.72,0,0.03,3186.81,0,0,0,0,1,0,0,625.04,625.01,105.38,100.09,108.54,92.02,82.36,87.51,175.1,174.92,175.17,176.37,174.35,161.91,196.41,81.69,-32768,-32768,78.11,70,169.84,170.07,169.92,170.04,70.02,75.55,169.87,170.02,169.97,170.09,169.99,144.1,146.06,170.02,176.37,102.58,196.31,22.86,23.18,23.43,168.6,169.32,17.49,-104.54,0,NA
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/MachSID2-202103011202.csv,19661,5520,2021-02-24T12:05:41.000Z,1614168341,2/24/2021 12:00:00 AM,12:05:41,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,262,42,31.6,0,0.03,3186.81,0,0,0,0,1,0,0,625.04,625.01,104.7,99.56,108.11,91.88,82.17,87.39,174.87,174.92,175.15,173.95,178.42,162.16,194.46,81.91,-32768,-32768,77.87,70.05,169.97,170.07,169.99,169.99,70.05,75.55,169.99,170.02,170.04,170.07,170.07,144.17,146.36,170.09,176.12,102.58,196.23,22.86,23.23,23.73,168.67,171.27,17.49,-104.54,0,NA
