File,rowID,Process Time [s],DateTime,Timestamp,CurrentDate,CurrentTime,CurrentState,ToolID,DimerLotID,Batch,OperatorID,BoatQTY,BatchQuality,SurfaceArea,Thickness,DimerGrams,CounterRun,VCH_A_10T,VCH_B_10T,CCH_1T,CCH_Pirani,Foreline,Total_Runtime,Maint_Time,VA1,VA2,VN1,VCH,VPT4,VCPD,VCPE,VTC,VCP,VCT,VRP,VCTE,Pyro_UpperC,Pyro_LowerC,ColdTrap_CanisterC,Chiller_AmbientC,CoatCh_TopRearC,CoatCh_TopLeftC,CoatCh_TopRightC,CoatCh_TopFrontC,VaporCh_RearwallC,Band_FrntC,Band_MidC,Band_RearC,VaporCh_DoorC,VaporCh_DoorHtrC,VaporCh_RearHtrC,PumpoilC,CoatCh_Left_FlangeC,CoatCh_Right_FlangeC,CoatCh_Top_FlangeC,CoatCh_Bottom_FlangeC,CF160_Top_FlangeC,CF160_Front_FlangeC,CF160_Rear_FlangeC,CF160_Upper_FlangeC,CF160_Lower_FlangeC,CoatCh_InletC,VCT_JacketC,VRP_JacketC,VCP_JacketC,VCP_PipePortC,VCT_PipePortC,VRP_PipePortC,VRP_PaddleC,CF75_VaporChC,Cf75_45ELLC,VaporCh_FlangeC,XEntry_2INPipeC,XExit_2INPipeC,VCT_PaddleC,First_45ELLC,Second_45ELLC,VaporCh_PipeC,VaporCH_OutletC,VA1_C,VPT3_C,VPT4_C,PumpPipe_90ELLC,ISO80_PumpPortC,ISO80_ColtrapPortC,ISO80_ColdtrapC,VRP_PipeC,Coldtrap_4IN_PipeC,Coldtrap_8IN_PipeC,VCT_PipeC,CF100_XEntryC,ISO100_XExit_FlangeC,CF75_PyroTube_EntryC,VCT_90ELLC,SmartPyro
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21386,3813,2021-02-24T13:41:51.000Z,1614174111,2/24/2021 12:00:00 AM,13:41:51,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,105.6,0,37,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.97,584.92,20.61,-32768,33.09,40.02,-32768,41.98,-32768,140.51,140.81,141.19,165.29,174.85,188.38,-32768,47.59,44.87,30.62,43.99,145.07,144.97,157.53,98.3,149.99,33.31,145.02,177.2,183.45,95.94,46.26,49.08,174.97,-32768,182.62,194.06,154.99,146.83,134.64,174.67,147.59,152.98,175.02,134.86,134.96,135.01,135.03,134.93,135.03,135.03,165.09,145.02,144.97,82.12,144.99,114.84,169.99,144.99,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21387,3823,2021-02-24T13:42:01.000Z,1614174121,2/24/2021 12:00:00 AM,13:42:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,106.12,0,37.04,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.83,584.9,20.49,-32768,32.97,39.97,-32768,41.98,-32768,140.12,140.44,140.51,165.31,175.02,179.7,-32768,47.61,44.82,30.57,44.01,144.97,145.04,157.63,98.38,150.07,33.34,144.99,177.8,182.4,95.58,46.31,49.2,175.12,-32768,182.62,194.13,154.92,146.83,134.62,175.77,148.02,152.98,174.95,134.93,135.08,134.98,134.98,135.03,135.11,134.96,165.07,144.99,144.97,82.12,144.97,114.89,170.02,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21388,3833,2021-02-24T13:42:11.000Z,1614174131,2/24/2021 12:00:00 AM,13:42:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,106.72,0,37.04,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.83,584.97,20.61,-32768,33.02,39.95,-32768,42.05,-32768,140.07,139.99,140.07,165.31,175.1,171.22,-32768,47.51,44.89,30.62,43.91,144.97,144.89,157.6,98.3,150.09,33.43,144.97,178.12,182.4,95.31,46.04,49.23,174.97,-32768,182.47,194.06,155.09,146.86,134.54,176.67,148.9,153.05,175.1,134.86,134.96,135.08,134.96,134.93,135.11,134.96,165.07,144.99,145.07,82.07,144.99,114.92,170.02,145.09,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21389,3843,2021-02-24T13:42:21.000Z,1614174141,2/24/2021 12:00:00 AM,13:42:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,107.28,0,37.08,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.85,585.13,20.44,-32768,33.02,40.02,-32768,41.91,-32768,140.22,139.84,139.84,165.31,174.8,168.75,-32768,47.46,44.82,30.55,43.91,144.89,145.04,157.7,98.38,150.17,33.51,144.94,178.47,183.63,94.87,45.99,49.16,174.85,-32768,182.4,193.91,155.02,146.71,134.59,177.7,149.5,153.05,175.1,134.93,135.03,135.15,134.96,135.08,135.03,135.03,165.09,145.02,144.99,82.07,145.04,115.04,170.02,144.94,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21390,3853,2021-02-24T13:42:31.000Z,1614174151,2/24/2021 12:00:00 AM,13:42:31,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,107.92,0,37.08,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.13,585.13,20.54,-32768,33.02,39.95,-32768,42.05,-32768,140.51,139.97,139.82,165.22,175,176.75,-32768,47.54,44.97,30.64,44.01,145.07,144.99,157.7,98.38,150.02,33.51,145.02,178.47,184.83,94.66,46.12,49.01,174.97,-32768,182.52,194.16,154.94,146.78,134.54,178.32,150.21,153.05,175.05,135.11,134.98,135.11,135.01,134.98,134.81,135.03,164.92,144.99,145.07,82.07,144.99,115.14,170.09,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21391,3873,2021-02-24T13:42:51.000Z,1614174171,2/24/2021 12:00:00 AM,13:42:51,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,109.4,0,37.08,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.25,584.9,20.64,-32768,33.04,40.05,-32768,42.05,-32768,141.51,140.96,140.74,165.31,175.02,187.13,-32768,47.59,44.94,30.55,44.06,145.04,144.89,157.6,98.38,150.19,33.68,144.89,178.42,184.33,94.1,46.19,49.23,174.97,-32768,182.47,194.13,154.99,146.76,134.64,179.77,151.35,152.98,175.05,135.25,135.08,134.98,135.01,134.98,135.03,135.03,165.02,144.94,144.92,82.07,144.92,115.14,170.02,144.94,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21392,3883,2021-02-24T13:43:01.000Z,1614174181,2/24/2021 12:00:00 AM,13:43:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,110.12,0,37.08,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.2,584.78,20.61,-32768,33.04,40.05,-32768,41.98,-32768,141.93,141.63,141.41,165.17,174.8,180.57,-32768,47.54,44.97,30.62,43.99,144.99,144.99,157.75,98.3,150.02,33.66,144.97,177.9,182.97,93.81,46.22,49.11,174.9,-32768,182.42,194.16,155.02,146.86,134.62,180.2,151.95,153.05,175.12,135.18,135.01,135.06,135.03,135.01,135.03,134.88,164.97,145.04,144.92,82,144.97,115.26,169.94,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21393,3893,2021-02-24T13:43:11.000Z,1614174191,2/24/2021 12:00:00 AM,13:43:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,110.88,0,37.08,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.92,584.97,20.46,-32768,32.95,40.02,-32768,41.98,-32768,142.16,142.08,141.86,165.24,175.1,170.22,-32768,47.37,44.87,30.64,43.94,145.14,144.99,157.6,98.38,150.12,33.66,144.97,177.52,181.9,93.64,46.26,49.16,174.9,-32768,182.4,194.16,155.02,146.86,134.64,180.37,152.46,153,175.02,135.23,134.96,134.93,135.06,134.88,134.96,134.96,165.04,144.97,144.99,82.07,144.99,115.36,170.02,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21394,3903,2021-02-24T13:43:21.000Z,1614174201,2/24/2021 12:00:00 AM,13:43:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,111.6,0,37.16,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.83,584.97,20.46,-32768,32.87,39.87,-32768,41.91,-32768,142.31,142.43,142.23,165.24,174.95,167.3,-32768,47.54,44.82,30.57,43.94,145.07,144.92,157.8,98.23,150.04,33.68,145.02,176.77,182.6,93.45,46.04,49.23,174.9,-32768,182.42,194.08,155.02,146.86,134.64,180.37,152.9,153,175.02,135.15,135.03,135.08,134.98,134.96,135.03,135.03,165.12,145.04,144.99,82.07,145.07,115.36,170.02,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21395,3913,2021-02-24T13:43:31.000Z,1614174211,2/24/2021 12:00:00 AM,13:43:31,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,112.52,0,37.2,7.52,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.76,585.04,20.61,-32768,32.99,39.85,-32768,41.98,-32768,142.11,142.48,142.4,165.14,175.15,173.77,-32768,47.44,44.89,30.57,44.01,145.07,144.92,157.88,98.33,150.12,33.53,145.02,176.3,184.78,93.38,46.07,49.18,175.05,-32768,182.37,194.23,154.94,146.71,134.64,179.92,153.1,153.13,174.97,135.11,135.03,134.98,135.13,135.03,134.88,134.96,165.04,144.89,144.97,82.05,145.07,115.36,170.02,144.94,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21396,3923,2021-02-24T13:43:41.000Z,1614174221,2/24/2021 12:00:00 AM,13:43:41,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,113.28,0,37.24,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.71,585.06,20.56,-32768,33.02,40.02,-32768,41.91,-32768,141.63,142.23,142.31,165.24,175.17,187.03,-32768,47.42,44.84,30.55,44.09,145.02,145.02,157.85,98.3,150.12,33.61,145.04,175.72,185.83,93.3,45.97,49.16,174.97,-32768,182.5,194.16,154.84,146.83,134.57,179.4,153.31,153.13,174.9,135.03,134.96,134.93,135.11,135.01,134.96,134.96,165.02,145.02,144.99,82.07,144.99,115.43,170.02,144.94,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21397,3933,2021-02-24T13:43:51.000Z,1614174231,2/24/2021 12:00:00 AM,13:43:51,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,113.96,0,37.24,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.87,585.15,20.56,-32768,33.02,40.02,-32768,41.98,-32768,141.29,141.78,141.93,165.29,174.77,189.73,-32768,47.46,44.89,30.64,44.01,144.99,144.99,157.83,98.3,149.94,33.61,144.87,175.1,185.43,93.28,45.53,49.01,175.05,-32768,182.55,194.16,154.94,146.81,134.49,178.8,153.53,153.05,174.97,134.96,134.96,135.08,135.06,134.96,134.96,135.03,164.87,144.87,144.99,82.07,145.07,115.5,170.02,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21398,3943,2021-02-24T13:44:01.000Z,1614174241,2/24/2021 12:00:00 AM,13:44:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,114.64,0,37.24,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.27,584.92,20.46,-32768,33.02,40.02,-32768,42.05,-32768,140.61,141.01,141.26,165.14,175,184.03,-32768,47.46,44.89,30.64,44.09,144.92,144.99,157.78,98.23,149.94,33.66,144.97,174.67,184.03,93.52,45.75,49.08,174.97,-32768,182.47,194.16,155.04,146.73,134.57,178.32,153.47,153.13,174.97,134.86,134.96,135.08,135.03,134.93,135.03,135.03,164.89,145.07,144.92,82.07,144.92,115.5,169.94,145.02,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21399,3953,2021-02-24T13:44:11.000Z,1614174251,2/24/2021 12:00:00 AM,13:44:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,115.24,0,37.24,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.27,584.85,20.46,-32768,33.02,40.02,-32768,42.05,-32768,140.22,140.69,140.76,165.24,175.02,172.87,-32768,47.61,44.89,30.55,44.06,144.97,144.89,157.78,98.38,149.87,33.51,145.04,174.22,182.82,93.59,45.85,49.11,175,-32768,182.47,194.21,154.89,146.73,134.54,177.57,153.47,153.05,175.12,134.88,134.96,134.98,135.03,134.93,135.03,135.03,165.04,144.89,144.94,82.1,144.94,115.46,170.09,144.94,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21400,3963,2021-02-24T13:44:21.000Z,1614174261,2/24/2021 12:00:00 AM,13:44:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,115.8,0,37.24,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.32,584.76,20.49,-32768,32.97,40.05,-32768,42,-32768,140.09,140.32,140.39,165.29,175,168.3,-32768,47.46,44.89,30.67,44.04,145.07,144.99,157.88,98.33,149.89,33.46,144.97,173.92,182.67,93.88,45.95,49.03,174.9,-32768,182.4,194.21,155.02,146.86,134.64,176.92,153.37,153.13,175.12,134.81,135.03,135.01,135.03,134.93,135.03,135.03,165.07,144.92,145.09,82.1,144.99,115.43,170.04,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21401,3973,2021-02-24T13:44:31.000Z,1614174271,2/24/2021 12:00:00 AM,13:44:31,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,116.44,0,37.24,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.13,585.04,20.31,-32768,32.97,39.97,-32768,42,-32768,140.09,139.77,139.99,165.31,174.95,175.12,-32768,47.39,44.75,30.72,43.94,144.99,145.02,157.8,98.33,149.94,33.46,144.92,173.87,184.03,94.1,46.02,49.18,174.9,-32768,182.47,194.23,155.04,146.81,134.54,176.22,153.26,153.2,175.02,134.79,135.03,135.08,135.03,134.93,135.03,135.03,164.97,144.97,144.99,82.07,144.99,115.58,170.04,144.89,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21402,3993,2021-02-24T13:44:51.000Z,1614174291,2/24/2021 12:00:00 AM,13:44:51,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,117.92,0,37.24,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.87,585.01,20.49,-32768,33.04,39.9,-32768,41.98,-32768,140.69,140.14,140.14,165.24,174.87,189.13,-32768,47.39,44.89,30.5,44.01,145.09,145.17,157.93,98.3,149.99,33.26,144.97,174.15,185.93,94.75,46.29,49.18,174.9,-32768,182.42,194.33,155.12,146.88,134.49,174.9,152.85,153.13,174.97,134.74,134.96,134.98,134.98,134.96,135.03,135.11,164.97,144.97,145.02,82.1,145.07,115.5,170.04,144.97,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21403,4003,2021-02-24T13:45:01.000Z,1614174301,2/24/2021 12:00:00 AM,13:45:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,118.6,0,37.24,7.54,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.64,585.06,20.49,-32768,33.04,40.05,-32768,41.93,-32768,141.26,140.76,140.61,165.31,174.95,182.4,-32768,47.39,44.82,30.52,43.96,145.02,145.09,157.95,98.33,149.99,33.12,144.99,174.47,185,95.19,45.77,49.25,174.87,-32768,182.35,194.08,155.14,146.68,134.64,174.07,152.57,153.08,175.05,134.96,135.03,135.01,135.06,134.96,134.96,134.96,164.97,144.97,145.09,82.17,145.02,115.53,170.04,144.97,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21404,4013,2021-02-24T13:45:11.000Z,1614174311,2/24/2021 12:00:00 AM,13:45:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,119.36,0,37.24,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.73,585.01,20.34,-32768,33.04,40.05,-32768,42,-32768,141.73,141.19,140.96,165.34,175.2,174.47,-32768,47.49,44.92,30.45,44.04,145.07,145.14,157.88,98.33,149.97,33.09,144.82,175.05,183.73,95.41,45.6,49.28,174.9,-32768,182.4,194.21,155.12,146.71,134.71,173.47,152.19,153.15,175.05,134.96,135.01,134.98,134.93,134.98,134.96,134.96,164.92,145.07,144.94,82.03,145.02,115.46,169.97,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21405,4023,2021-02-24T13:45:21.000Z,1614174321,2/24/2021 12:00:00 AM,13:45:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,120.04,0,37.24,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.85,585.06,20.34,-32768,33.02,40.02,-32768,41.96,-32768,142.11,141.96,141.73,165.39,174.95,167.65,-32768,47.49,44.77,30.42,43.94,145.02,145.17,157.78,98.23,149.84,33.12,144.92,175.6,182.97,95.84,45.77,49.32,174.82,-32768,182.5,194.31,155.12,146.81,134.66,172.82,152.01,153.13,174.97,135.06,134.96,135.01,135.03,134.93,134.96,135.03,164.99,144.92,144.92,82.15,145.02,115.53,169.94,144.94,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21406,4043,2021-02-24T13:45:41.000Z,1614174341,2/24/2021 12:00:00 AM,13:45:41,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,121.76,0,37.24,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.41,584.92,20.49,-32768,33.04,40.05,-32768,42.03,-32768,142.06,142.48,142.33,165.41,174.97,183.63,-32768,47.49,44.92,30.5,44.09,144.94,145.17,157.83,98.35,149.84,32.9,144.99,176.8,185.25,96.3,45.92,49.18,174.97,-32768,182.65,194.23,154.99,146.83,134.66,171.77,151.32,153.15,175.05,135.18,134.96,135.01,135.03,135.01,134.96,134.96,165.04,145.04,144.94,82.17,145.02,115.53,169.97,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21407,4053,2021-02-24T13:45:51.000Z,1614174351,2/24/2021 12:00:00 AM,13:45:51,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,122.6,0,37.28,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.44,584.87,20.41,-32768,33.02,40.02,-32768,41.96,-32768,141.96,142.33,142.33,165.41,174.97,188.8,-32768,47.59,45.02,30.3,44.11,145.09,145.09,157.83,98.35,149.99,32.75,145.02,177.42,186.08,96.66,46.04,49.35,175.07,-32768,182.57,194.23,155.04,146.81,134.59,171.47,151.04,153.23,175.07,135.2,135.03,134.93,135.03,135.08,135.03,135.03,165.07,145.07,144.97,82.19,145.02,115.46,170.04,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21408,4063,2021-02-24T13:46:01.000Z,1614174361,2/24/2021 12:00:00 AM,13:46:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,123.24,0,37.2,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.3,584.94,20.41,-32768,33.04,40.05,-32768,41.96,-32768,141.51,142.13,141.96,165.41,175.05,184.23,-32768,47.42,44.99,30.42,44.01,144.94,145.02,157.83,98.28,150.02,32.55,144.99,177.85,185.55,96.73,46.26,49.28,175.15,-32768,182.7,194.33,155.07,146.83,134.66,171.24,150.66,153.08,175.15,135.13,134.93,135.06,135.03,135.01,135.03,135.03,165.07,145.07,145.09,82.17,145.02,115.46,170.04,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21409,4073,2021-02-24T13:46:11.000Z,1614174371,2/24/2021 12:00:00 AM,13:46:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,123.96,0,37.24,7.52,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.01,584.87,20.41,-32768,32.9,39.9,-32768,41.96,-32768,141.09,141.48,141.48,165.24,175.02,175.6,-32768,47.56,44.92,30.45,43.96,145.04,144.97,157.63,98.3,150.07,32.6,145.07,178.3,184.13,96.88,46.31,49.18,175.05,-32768,182.65,194.31,155.14,146.83,134.59,171.24,150.39,153.15,175.07,135.13,134.96,135.03,134.88,134.93,135.11,135.03,165.04,144.97,145.07,82.07,145.02,115.46,170.04,145.04,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21410,4083,2021-02-24T13:46:21.000Z,1614174381,2/24/2021 12:00:00 AM,13:46:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,124.4,0,37.2,7.52,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.99,585.06,20.41,-32768,33.07,40,-32768,42.1,-32768,140.61,140.99,140.91,165.34,174.82,167.8,-32768,47.49,44.92,30.45,44.04,145.02,144.87,157.65,98.4,149.92,32.82,145.02,178.4,183,96.95,46.31,49.2,175.07,-32768,182.65,194.23,155.07,146.83,134.52,171.39,149.95,153.15,175.05,135.18,135.03,135.08,135.06,134.96,135.11,135.03,165.07,145.07,145.04,82.19,145.02,115.38,170.04,144.89,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21411,4093,2021-02-24T13:46:31.000Z,1614174391,2/24/2021 12:00:00 AM,13:46:31,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,125.16,0,37.12,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,584.8,585.15,20.36,-32768,32.99,40,-32768,41.96,-32768,140.19,140.49,140.56,165.39,175.02,172.02,-32768,47.42,44.84,30.42,43.94,144.94,144.87,157.73,98.4,150.04,32.68,144.99,178.6,183.12,96.78,46.17,49.11,175.15,-32768,182.65,194.31,154.99,146.83,134.52,171.54,149.68,153.15,174.97,135.11,135.13,135.11,134.96,135.08,134.96,134.96,165.09,145.09,144.94,82.03,145.12,115.26,169.92,144.97,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21412,4113,2021-02-24T13:46:51.000Z,1614174411,2/24/2021 12:00:00 AM,13:46:51,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,126.44,0,37.04,7.52,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.08,585.15,20.36,-32768,33.07,40.07,-32768,41.96,-32768,140.17,139.89,139.97,165.31,174.87,188.95,-32768,47.44,44.94,30.47,43.99,145.04,144.82,157.75,98.28,150.14,32.75,145.02,178.02,185.83,96.64,46.24,49.25,175.05,-32768,182.65,194.28,154.97,146.81,134.69,172.77,149.06,153.25,175,135.06,134.96,135.11,134.96,135.08,134.98,135.06,164.92,145.07,145.04,82.17,145.12,115.33,169.92,145.07,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21413,4123,2021-02-24T13:47:01.000Z,1614174421,2/24/2021 12:00:00 AM,13:47:01,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,127.04,0,36.96,7.52,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.13,584.92,20.36,-32768,32.9,40.05,-32768,42.03,-32768,140.34,139.94,139.87,165.36,175.15,185,-32768,47.44,44.94,30.4,43.99,145.04,144.82,157.73,98.4,150.14,32.68,145.07,177.7,185.73,96.47,46.34,49.25,175.07,-32768,182.72,194.31,155.07,146.76,134.59,173.49,148.64,153.15,175,134.98,135.06,135.03,135.06,135.11,134.96,134.88,165.07,144.92,145.04,82.19,145.04,115.26,170.07,145.07,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21414,4133,2021-02-24T13:47:11.000Z,1614174431,2/24/2021 12:00:00 AM,13:47:11,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,127.72,0,36.92,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.08,584.99,20.21,-32768,32.97,39.97,-32768,42.03,-32768,140.86,140.27,140.34,165.34,174.82,174.62,-32768,47.44,44.87,30.47,43.99,144.89,144.82,157.75,98.45,150.07,32.99,144.92,177.25,184.58,96.08,46.63,49.13,175,-32768,182.65,194.26,154.97,146.81,134.69,174.42,148.37,153.08,175.05,134.88,135.11,135.08,134.98,135.03,135.13,134.96,165.02,145.02,145.04,82.19,145.02,115.24,170.07,145.07,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21415,4143,2021-02-24T13:47:21.000Z,1614174441,2/24/2021 12:00:00 AM,13:47:21,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,128.4,0,36.88,7.53,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.15,585.01,20.36,-32768,33.07,40.07,-32768,41.98,-32768,141.41,140.79,140.94,165.34,174.97,168.87,-32768,47.44,44.94,30.47,43.99,144.89,144.89,157.9,98.28,150.07,32.9,145.02,176.52,183.35,95.84,46.58,49.3,175,-32768,182.57,194.26,154.99,146.76,134.66,175.37,147.93,153.08,175.07,134.76,135.08,134.91,135.06,134.96,135.03,135.03,165.02,145.02,144.97,82.19,145.04,115.26,169.99,144.99,1
C:/Users/clh/Dropbox/03 lectures/R/R files/2102 HZO ToolLog/data/Mach750B03-202103011202.csv,21416,4163,2021-02-24T13:47:41.000Z,1614174461,2/24/2021 12:00:00 AM,13:47:41,VAPOR RAMP,NA,NA,NA,Maint,0,0,0,0,0,0,130.2,0,36.76,7.54,0.01,5797.52,0,0,0,0,0,0,0,0,0,0,1,0,1,585.01,585.01,20.19,-32768,32.97,39.97,-32768,41.91,-32768,142.08,142.06,142.06,165.22,175.22,183.8,-32768,47.51,44.94,30.47,44.06,145.02,144.94,157.98,98.35,149.94,32.85,145.02,175.32,183.75,95.29,46.53,49.32,175.02,-32768,182.52,194.11,154.99,146.76,134.54,177.42,147.28,153.15,174.9,134.74,135.13,135.03,134.91,135.03,135.06,135.06,165.02,145.02,145.02,82.17,145.04,115.19,169.99,144.92,1
